X,Y,Z
-4.740507854051178072e+01,6.500255282415541558e+01,-1.800000000000000000e+02
-4.895934341069249740e+01,6.500255282415541558e+01,-1.800000000000000000e+02
-5.051360828087321408e+01,6.500255282415541558e+01,-1.800000000000000000e+02
-5.206787315105393077e+01,6.500255282415541558e+01,-1.800000000000000000e+02
-5.362213802123463324e+01,6.500255282415541558e+01,-1.800000000000000000e+02
-5.517640289141536414e+01,6.500255282415541558e+01,-1.800000000000000000e+02
-5.673066776159606661e+01,6.500255282415541558e+01,-1.800000000000000000e+02
-5.828493263177676909e+01,6.500255282415541558e+01,-1.800000000000000000e+02
-5.983919750195749998e+01,6.500255282415541558e+01,-1.800000000000000000e+02
-6.139346237213820245e+01,6.500255282415541558e+01,-1.800000000000000000e+02
-6.294772724231893335e+01,6.500255282415541558e+01,-1.800000000000000000e+02
-6.450199211249963582e+01,6.500255282415541558e+01,-1.800000000000000000e+02
-6.605625698268033830e+01,6.500255282415541558e+01,-1.800000000000000000e+02
-6.761052185286106919e+01,6.500255282415541558e+01,-1.800000000000000000e+02
-6.916478672304177167e+01,6.500255282415541558e+01,-1.800000000000000000e+02
-7.071905159322250256e+01,6.500255282415541558e+01,-1.800000000000000000e+02
-7.227331646340320503e+01,6.500255282415541558e+01,-1.800000000000000000e+02
-7.382758133358390751e+01,6.500255282415541558e+01,-1.800000000000000000e+02
-7.538184620376463840e+01,6.500255282415541558e+01,-1.800000000000000000e+02
-7.693611107394534088e+01,6.500255282415541558e+01,-1.800000000000000000e+02
-7.536602657764730395e+01,6.000255282415541558e+01,-1.800000000000000000e+02
-7.384348058617968036e+01,6.000255282415541558e+01,-1.800000000000000000e+02
-7.232093459471205676e+01,6.000255282415541558e+01,-1.800000000000000000e+02
-7.079838860324443317e+01,6.000255282415541558e+01,-1.800000000000000000e+02
-6.927584261177680958e+01,6.000255282415541558e+01,-1.800000000000000000e+02
-6.775329662030918598e+01,6.000255282415541558e+01,-1.800000000000000000e+02
-6.623075062884157660e+01,6.000255282415541558e+01,-1.800000000000000000e+02
-6.470820463737395301e+01,6.000255282415541558e+01,-1.800000000000000000e+02
-6.318565864590632941e+01,6.000255282415541558e+01,-1.800000000000000000e+02
-6.166311265443870582e+01,6.000255282415541558e+01,-1.800000000000000000e+02
-6.014056666297108222e+01,6.000255282415541558e+01,-1.800000000000000000e+02
-5.861802067150345863e+01,6.000255282415541558e+01,-1.800000000000000000e+02
-5.709547468003583504e+01,6.000255282415541558e+01,-1.800000000000000000e+02
-5.557292868856821144e+01,6.000255282415541558e+01,-1.800000000000000000e+02
-5.405038269710058785e+01,6.000255282415541558e+01,-1.800000000000000000e+02
-5.252783670563297136e+01,6.000255282415541558e+01,-1.800000000000000000e+02
-5.100529071416534777e+01,6.000255282415541558e+01,-1.800000000000000000e+02
-4.948274472269772417e+01,6.000255282415541558e+01,-1.800000000000000000e+02
-4.796019873123010768e+01,6.000255282415541558e+01,-1.800000000000000000e+02
-4.643765273976248409e+01,6.000255282415541558e+01,-1.800000000000000000e+02
-4.491510674829486049e+01,6.000255282415541558e+01,-1.800000000000000000e+02
-4.339256075682723690e+01,6.000255282415541558e+01,-1.800000000000000000e+02
-4.187001476535961331e+01,6.000255282415541558e+01,-1.800000000000000000e+02
-4.034746877389198971e+01,6.000255282415541558e+01,-1.800000000000000000e+02
-3.882492278242436612e+01,6.000255282415541558e+01,-1.800000000000000000e+02
-3.730237679095674963e+01,6.000255282415541558e+01,-1.800000000000000000e+02
-3.577983079948912604e+01,6.000255282415541558e+01,-1.800000000000000000e+02
-3.425728480802150244e+01,6.000255282415541558e+01,-1.800000000000000000e+02
-3.273473881655387885e+01,6.000255282415541558e+01,-1.800000000000000000e+02
-3.121219282508625525e+01,6.000255282415541558e+01,-1.800000000000000000e+02
-2.968964683361863877e+01,6.000255282415541558e+01,-1.800000000000000000e+02
-2.816710084215101517e+01,6.000255282415541558e+01,-1.800000000000000000e+02
-2.664455485068339158e+01,6.000255282415541558e+01,-1.800000000000000000e+02
-2.512200885921576798e+01,6.000255282415541558e+01,-1.800000000000000000e+02
-2.359946286774814439e+01,6.000255282415541558e+01,-1.800000000000000000e+02
-2.207691687628052790e+01,6.000255282415541558e+01,-1.800000000000000000e+02
-2.055437088481290431e+01,6.000255282415541558e+01,-1.800000000000000000e+02
-1.903182489334528071e+01,6.000255282415541558e+01,-1.800000000000000000e+02
-1.750927890187765712e+01,6.000255282415541558e+01,-1.800000000000000000e+02
-1.598673291041003353e+01,6.000255282415541558e+01,-1.800000000000000000e+02
-1.446418691894241704e+01,6.000255282415541558e+01,-1.800000000000000000e+02
-1.294164092747479344e+01,6.000255282415541558e+01,-1.800000000000000000e+02
-1.141909493600716985e+01,6.000255282415541558e+01,-1.800000000000000000e+02
-9.896548944539546255e+00,6.000255282415541558e+01,-1.800000000000000000e+02
-8.374002953071922661e+00,6.000255282415541558e+01,-1.800000000000000000e+02
-6.851456961604299067e+00,6.000255282415541558e+01,-1.800000000000000000e+02
-5.328910970136675473e+00,6.000255282415541558e+01,-1.800000000000000000e+02
-3.806364978669051879e+00,6.000255282415541558e+01,-1.800000000000000000e+02
-2.283818987201428286e+00,6.000255282415541558e+01,-1.800000000000000000e+02
-7.612729957338189024e-01,6.000255282415541558e+01,-1.800000000000000000e+02
7.612729957338046916e-01,6.000255282415541558e+01,-1.800000000000000000e+02
2.283818987201428286e+00,6.000255282415541558e+01,-1.800000000000000000e+02
3.806364978669051879e+00,6.000255282415541558e+01,-1.800000000000000000e+02
5.328910970136675473e+00,6.000255282415541558e+01,-1.800000000000000000e+02
6.851456961604299067e+00,6.000255282415541558e+01,-1.800000000000000000e+02
8.374002953071922661e+00,6.000255282415541558e+01,-1.800000000000000000e+02
9.896548944539546255e+00,6.000255282415541558e+01,-1.800000000000000000e+02
1.141909493600716985e+01,6.000255282415541558e+01,-1.800000000000000000e+02
1.294164092747479344e+01,6.000255282415541558e+01,-1.800000000000000000e+02
1.446418691894240283e+01,6.000255282415541558e+01,-1.800000000000000000e+02
1.598673291041002642e+01,6.000255282415541558e+01,-1.800000000000000000e+02
1.750927890187765001e+01,6.000255282415541558e+01,-1.800000000000000000e+02
1.903182489334527361e+01,6.000255282415541558e+01,-1.800000000000000000e+02
2.055437088481289720e+01,6.000255282415541558e+01,-1.800000000000000000e+02
2.207691687628052080e+01,6.000255282415541558e+01,-1.800000000000000000e+02
2.359946286774814439e+01,6.000255282415541558e+01,-1.800000000000000000e+02
2.512200885921576798e+01,6.000255282415541558e+01,-1.800000000000000000e+02
2.664455485068339158e+01,6.000255282415541558e+01,-1.800000000000000000e+02
2.816710084215101517e+01,6.000255282415541558e+01,-1.800000000000000000e+02
2.968964683361863877e+01,6.000255282415541558e+01,-1.800000000000000000e+02
3.121219282508624815e+01,6.000255282415541558e+01,-1.800000000000000000e+02
3.273473881655387174e+01,6.000255282415541558e+01,-1.800000000000000000e+02
3.425728480802149534e+01,6.000255282415541558e+01,-1.800000000000000000e+02
3.577983079948911893e+01,6.000255282415541558e+01,-1.800000000000000000e+02
3.730237679095674252e+01,6.000255282415541558e+01,-1.800000000000000000e+02
3.882492278242436612e+01,6.000255282415541558e+01,-1.800000000000000000e+02
4.034746877389198971e+01,6.000255282415541558e+01,-1.800000000000000000e+02
4.187001476535961331e+01,6.000255282415541558e+01,-1.800000000000000000e+02
4.339256075682723690e+01,6.000255282415541558e+01,-1.800000000000000000e+02
4.491510674829486049e+01,6.000255282415541558e+01,-1.800000000000000000e+02
4.643765273976246988e+01,6.000255282415541558e+01,-1.800000000000000000e+02
4.796019873123009347e+01,6.000255282415541558e+01,-1.800000000000000000e+02
4.948274472269771707e+01,6.000255282415541558e+01,-1.800000000000000000e+02
5.100529071416534066e+01,6.000255282415541558e+01,-1.800000000000000000e+02
5.252783670563296425e+01,6.000255282415541558e+01,-1.800000000000000000e+02
5.405038269710060206e+01,6.000255282415541558e+01,-1.800000000000000000e+02
5.557292868856821144e+01,6.000255282415541558e+01,-1.800000000000000000e+02
5.709547468003582082e+01,6.000255282415541558e+01,-1.800000000000000000e+02
5.861802067150345863e+01,6.000255282415541558e+01,-1.800000000000000000e+02
6.014056666297106801e+01,6.000255282415541558e+01,-1.800000000000000000e+02
6.166311265443870582e+01,6.000255282415541558e+01,-1.800000000000000000e+02
6.318565864590631520e+01,6.000255282415541558e+01,-1.800000000000000000e+02
6.470820463737395301e+01,6.000255282415541558e+01,-1.800000000000000000e+02
6.623075062884156239e+01,6.000255282415541558e+01,-1.800000000000000000e+02
6.775329662030920019e+01,6.000255282415541558e+01,-1.800000000000000000e+02
6.927584261177680958e+01,6.000255282415541558e+01,-1.800000000000000000e+02
7.079838860324444738e+01,6.000255282415541558e+01,-1.800000000000000000e+02
7.232093459471205676e+01,6.000255282415541558e+01,-1.800000000000000000e+02
7.384348058617966615e+01,6.000255282415541558e+01,-1.800000000000000000e+02
7.536602657764730395e+01,6.000255282415541558e+01,-1.800000000000000000e+02
7.829132160508193294e+01,5.500255282415541558e+01,-1.800000000000000000e+02
7.670967874437320688e+01,5.500255282415541558e+01,-1.800000000000000000e+02
7.512803588366448082e+01,5.500255282415541558e+01,-1.800000000000000000e+02
7.354639302295575476e+01,5.500255282415541558e+01,-1.800000000000000000e+02
7.196475016224702870e+01,5.500255282415541558e+01,-1.800000000000000000e+02
7.038310730153830264e+01,5.500255282415541558e+01,-1.800000000000000000e+02
6.880146444082957657e+01,5.500255282415541558e+01,-1.800000000000000000e+02
6.721982158012085051e+01,5.500255282415541558e+01,-1.800000000000000000e+02
6.563817871941212445e+01,5.500255282415541558e+01,-1.800000000000000000e+02
6.405653585870339839e+01,5.500255282415541558e+01,-1.800000000000000000e+02
6.247489299799467233e+01,5.500255282415541558e+01,-1.800000000000000000e+02
6.089325013728594627e+01,5.500255282415541558e+01,-1.800000000000000000e+02
5.931160727657722020e+01,5.500255282415541558e+01,-1.800000000000000000e+02
5.772996441586849414e+01,5.500255282415541558e+01,-1.800000000000000000e+02
5.614832155515976808e+01,5.500255282415541558e+01,-1.800000000000000000e+02
5.456667869445104202e+01,5.500255282415541558e+01,-1.800000000000000000e+02
5.298503583374231596e+01,5.500255282415541558e+01,-1.800000000000000000e+02
5.140339297303358990e+01,5.500255282415541558e+01,-1.800000000000000000e+02
4.982175011232486384e+01,5.500255282415541558e+01,-1.800000000000000000e+02
4.824010725161613777e+01,5.500255282415541558e+01,-1.800000000000000000e+02
4.665846439090741171e+01,5.500255282415541558e+01,-1.800000000000000000e+02
4.507682153019869276e+01,5.500255282415541558e+01,-1.800000000000000000e+02
4.349517866948996669e+01,5.500255282415541558e+01,-1.800000000000000000e+02
4.191353580878124063e+01,5.500255282415541558e+01,-1.800000000000000000e+02
4.033189294807251457e+01,5.500255282415541558e+01,-1.800000000000000000e+02
3.875025008736378851e+01,5.500255282415541558e+01,-1.800000000000000000e+02
3.716860722665506245e+01,5.500255282415541558e+01,-1.800000000000000000e+02
3.558696436594633639e+01,5.500255282415541558e+01,-1.800000000000000000e+02
3.400532150523761032e+01,5.500255282415541558e+01,-1.800000000000000000e+02
3.242367864452888426e+01,5.500255282415541558e+01,-1.800000000000000000e+02
3.084203578382015820e+01,5.500255282415541558e+01,-1.800000000000000000e+02
2.926039292311143214e+01,5.500255282415541558e+01,-1.800000000000000000e+02
2.767875006240270608e+01,5.500255282415541558e+01,-1.800000000000000000e+02
2.609710720169398002e+01,5.500255282415541558e+01,-1.800000000000000000e+02
2.451546434098525395e+01,5.500255282415541558e+01,-1.800000000000000000e+02
2.293382148027652789e+01,5.500255282415541558e+01,-1.800000000000000000e+02
2.135217861956780183e+01,5.500255282415541558e+01,-1.800000000000000000e+02
1.977053575885907577e+01,5.500255282415541558e+01,-1.800000000000000000e+02
1.818889289815034971e+01,5.500255282415541558e+01,-1.800000000000000000e+02
1.660725003744162365e+01,5.500255282415541558e+01,-1.800000000000000000e+02
1.502560717673289759e+01,5.500255282415541558e+01,-1.800000000000000000e+02
1.344396431602417863e+01,5.500255282415541558e+01,-1.800000000000000000e+02
1.186232145531545257e+01,5.500255282415541558e+01,-1.800000000000000000e+02
1.028067859460672651e+01,5.500255282415541558e+01,-1.800000000000000000e+02
8.699035733898000444e+00,5.500255282415541558e+01,-1.800000000000000000e+02
7.117392873189274383e+00,5.500255282415541558e+01,-1.800000000000000000e+02
5.535750012480548321e+00,5.500255282415541558e+01,-1.800000000000000000e+02
3.954107151771822259e+00,5.500255282415541558e+01,-1.800000000000000000e+02
2.372464291063096198e+00,5.500255282415541558e+01,-1.800000000000000000e+02
7.908214303543701362e-01,5.500255282415541558e+01,-1.800000000000000000e+02
-7.908214303543559254e-01,5.500255282415541558e+01,-1.800000000000000000e+02
-2.372464291063081987e+00,5.500255282415541558e+01,-1.800000000000000000e+02
-3.954107151771808049e+00,5.500255282415541558e+01,-1.800000000000000000e+02
-5.535750012480534110e+00,5.500255282415541558e+01,-1.800000000000000000e+02
-7.117392873189260172e+00,5.500255282415541558e+01,-1.800000000000000000e+02
-8.699035733897986233e+00,5.500255282415541558e+01,-1.800000000000000000e+02
-1.028067859460671229e+01,5.500255282415541558e+01,-1.800000000000000000e+02
-1.186232145531543836e+01,5.500255282415541558e+01,-1.800000000000000000e+02
-1.344396431602416442e+01,5.500255282415541558e+01,-1.800000000000000000e+02
-1.502560717673289048e+01,5.500255282415541558e+01,-1.800000000000000000e+02
-1.660725003744161654e+01,5.500255282415541558e+01,-1.800000000000000000e+02
-1.818889289815034260e+01,5.500255282415541558e+01,-1.800000000000000000e+02
-1.977053575885906866e+01,5.500255282415541558e+01,-1.800000000000000000e+02
-2.135217861956779473e+01,5.500255282415541558e+01,-1.800000000000000000e+02
-2.293382148027652079e+01,5.500255282415541558e+01,-1.800000000000000000e+02
-2.451546434098524685e+01,5.500255282415541558e+01,-1.800000000000000000e+02
-2.609710720169397291e+01,5.500255282415541558e+01,-1.800000000000000000e+02
-2.767875006240269897e+01,5.500255282415541558e+01,-1.800000000000000000e+02
-2.926039292311142503e+01,5.500255282415541558e+01,-1.800000000000000000e+02
-3.084203578382015110e+01,5.500255282415541558e+01,-1.800000000000000000e+02
-3.242367864452887716e+01,5.500255282415541558e+01,-1.800000000000000000e+02
-3.400532150523760322e+01,5.500255282415541558e+01,-1.800000000000000000e+02
-3.558696436594632928e+01,5.500255282415541558e+01,-1.800000000000000000e+02
-3.716860722665505534e+01,5.500255282415541558e+01,-1.800000000000000000e+02
-3.875025008736378140e+01,5.500255282415541558e+01,-1.800000000000000000e+02
-4.033189294807250747e+01,5.500255282415541558e+01,-1.800000000000000000e+02
-4.191353580878123353e+01,5.500255282415541558e+01,-1.800000000000000000e+02
-4.349517866948995959e+01,5.500255282415541558e+01,-1.800000000000000000e+02
-4.507682153019868565e+01,5.500255282415541558e+01,-1.800000000000000000e+02
-4.665846439090741171e+01,5.500255282415541558e+01,-1.800000000000000000e+02
-4.824010725161613777e+01,5.500255282415541558e+01,-1.800000000000000000e+02
-4.982175011232486384e+01,5.500255282415541558e+01,-1.800000000000000000e+02
-5.140339297303357569e+01,5.500255282415541558e+01,-1.800000000000000000e+02
-5.298503583374231596e+01,5.500255282415541558e+01,-1.800000000000000000e+02
-5.456667869445102781e+01,5.500255282415541558e+01,-1.800000000000000000e+02
-5.614832155515976808e+01,5.500255282415541558e+01,-1.800000000000000000e+02
-5.772996441586847993e+01,5.500255282415541558e+01,-1.800000000000000000e+02
-5.931160727657722020e+01,5.500255282415541558e+01,-1.800000000000000000e+02
-6.089325013728593206e+01,5.500255282415541558e+01,-1.800000000000000000e+02
-6.247489299799467233e+01,5.500255282415541558e+01,-1.800000000000000000e+02
-6.405653585870338418e+01,5.500255282415541558e+01,-1.800000000000000000e+02
-6.563817871941212445e+01,5.500255282415541558e+01,-1.800000000000000000e+02
-6.721982158012083630e+01,5.500255282415541558e+01,-1.800000000000000000e+02
-6.880146444082957657e+01,5.500255282415541558e+01,-1.800000000000000000e+02
-7.038310730153828843e+01,5.500255282415541558e+01,-1.800000000000000000e+02
-7.196475016224702870e+01,5.500255282415541558e+01,-1.800000000000000000e+02
-7.354639302295574055e+01,5.500255282415541558e+01,-1.800000000000000000e+02
-7.512803588366448082e+01,5.500255282415541558e+01,-1.800000000000000000e+02
-7.670967874437319267e+01,5.500255282415541558e+01,-1.800000000000000000e+02
-7.829132160508193294e+01,5.500255282415541558e+01,-1.800000000000000000e+02
-8.121675338374659248e+01,5.000255282415541558e+01,-1.800000000000000000e+02
-7.957601089114565696e+01,5.000255282415541558e+01,-1.800000000000000000e+02
-7.793526839854470722e+01,5.000255282415541558e+01,-1.800000000000000000e+02
-7.629452590594377170e+01,5.000255282415541558e+01,-1.800000000000000000e+02
-7.465378341334282197e+01,5.000255282415541558e+01,-1.800000000000000000e+02
-7.301304092074188645e+01,5.000255282415541558e+01,-1.800000000000000000e+02
-7.137229842814093672e+01,5.000255282415541558e+01,-1.800000000000000000e+02
-6.973155593554000120e+01,5.000255282415541558e+01,-1.800000000000000000e+02
-6.809081344293906568e+01,5.000255282415541558e+01,-1.800000000000000000e+02
-6.645007095033811595e+01,5.000255282415541558e+01,-1.800000000000000000e+02
-6.480932845773718043e+01,5.000255282415541558e+01,-1.800000000000000000e+02
-6.316858596513623780e+01,5.000255282415541558e+01,-1.800000000000000000e+02
-6.152784347253529518e+01,5.000255282415541558e+01,-1.800000000000000000e+02
-5.988710097993435966e+01,5.000255282415541558e+01,-1.800000000000000000e+02
-5.824635848733340993e+01,5.000255282415541558e+01,-1.800000000000000000e+02
-5.660561599473247441e+01,5.000255282415541558e+01,-1.800000000000000000e+02
-5.496487350213153178e+01,5.000255282415541558e+01,-1.800000000000000000e+02
-5.332413100953058915e+01,5.000255282415541558e+01,-1.800000000000000000e+02
-5.168338851692965363e+01,5.000255282415541558e+01,-1.800000000000000000e+02
-5.004264602432870390e+01,5.000255282415541558e+01,-1.800000000000000000e+02
-4.840190353172776838e+01,5.000255282415541558e+01,-1.800000000000000000e+02
-4.676116103912682576e+01,5.000255282415541558e+01,-1.800000000000000000e+02
-4.512041854652588313e+01,5.000255282415541558e+01,-1.800000000000000000e+02
-4.347967605392494050e+01,5.000255282415541558e+01,-1.800000000000000000e+02
-4.183893356132399788e+01,5.000255282415541558e+01,-1.800000000000000000e+02
-4.019819106872306236e+01,5.000255282415541558e+01,-1.800000000000000000e+02
-3.855744857612211973e+01,5.000255282415541558e+01,-1.800000000000000000e+02
-3.691670608352117711e+01,5.000255282415541558e+01,-1.800000000000000000e+02
-3.527596359092023448e+01,5.000255282415541558e+01,-1.800000000000000000e+02
-3.363522109831929185e+01,5.000255282415541558e+01,-1.800000000000000000e+02
-3.199447860571835633e+01,5.000255282415541558e+01,-1.800000000000000000e+02
-3.035373611311741371e+01,5.000255282415541558e+01,-1.800000000000000000e+02
-2.871299362051647108e+01,5.000255282415541558e+01,-1.800000000000000000e+02
-2.707225112791552846e+01,5.000255282415541558e+01,-1.800000000000000000e+02
-2.543150863531458583e+01,5.000255282415541558e+01,-1.800000000000000000e+02
-2.379076614271365031e+01,5.000255282415541558e+01,-1.800000000000000000e+02
-2.215002365011270768e+01,5.000255282415541558e+01,-1.800000000000000000e+02
-2.050928115751176506e+01,5.000255282415541558e+01,-1.800000000000000000e+02
-1.886853866491082243e+01,5.000255282415541558e+01,-1.800000000000000000e+02
-1.722779617230987981e+01,5.000255282415541558e+01,-1.800000000000000000e+02
-1.558705367970894429e+01,5.000255282415541558e+01,-1.800000000000000000e+02
-1.394631118710799456e+01,5.000255282415541558e+01,-1.800000000000000000e+02
-1.230556869450705904e+01,5.000255282415541558e+01,-1.800000000000000000e+02
-1.066482620190612352e+01,5.000255282415541558e+01,-1.800000000000000000e+02
-9.024083709305173784e+00,5.000255282415541558e+01,-1.800000000000000000e+02
-7.383341216704238263e+00,5.000255282415541558e+01,-1.800000000000000000e+02
-5.742598724103288532e+00,5.000255282415541558e+01,-1.800000000000000000e+02
-4.101856231502353012e+00,5.000255282415541558e+01,-1.800000000000000000e+02
-2.461113738901403281e+00,5.000255282415541558e+01,-1.800000000000000000e+02
-8.203712463004677602e-01,5.000255282415541558e+01,-1.800000000000000000e+02
8.203712463004677602e-01,5.000255282415541558e+01,-1.800000000000000000e+02
2.461113738901417491e+00,5.000255282415541558e+01,-1.800000000000000000e+02
4.101856231502353012e+00,5.000255282415541558e+01,-1.800000000000000000e+02
5.742598724103302743e+00,5.000255282415541558e+01,-1.800000000000000000e+02
7.383341216704238263e+00,5.000255282415541558e+01,-1.800000000000000000e+02
9.024083709305173784e+00,5.000255282415541558e+01,-1.800000000000000000e+02
1.066482620190612352e+01,5.000255282415541558e+01,-1.800000000000000000e+02
1.230556869450705904e+01,5.000255282415541558e+01,-1.800000000000000000e+02
1.394631118710800877e+01,5.000255282415541558e+01,-1.800000000000000000e+02
1.558705367970894429e+01,5.000255282415541558e+01,-1.800000000000000000e+02
1.722779617230987981e+01,5.000255282415541558e+01,-1.800000000000000000e+02
1.886853866491082954e+01,5.000255282415541558e+01,-1.800000000000000000e+02
2.050928115751176506e+01,5.000255282415541558e+01,-1.800000000000000000e+02
2.215002365011271479e+01,5.000255282415541558e+01,-1.800000000000000000e+02
2.379076614271365031e+01,5.000255282415541558e+01,-1.800000000000000000e+02
2.543150863531458583e+01,5.000255282415541558e+01,-1.800000000000000000e+02
2.707225112791553556e+01,5.000255282415541558e+01,-1.800000000000000000e+02
2.871299362051647108e+01,5.000255282415541558e+01,-1.800000000000000000e+02
3.035373611311742081e+01,5.000255282415541558e+01,-1.800000000000000000e+02
3.199447860571835633e+01,5.000255282415541558e+01,-1.800000000000000000e+02
3.363522109831929185e+01,5.000255282415541558e+01,-1.800000000000000000e+02
3.527596359092024159e+01,5.000255282415541558e+01,-1.800000000000000000e+02
3.691670608352117711e+01,5.000255282415541558e+01,-1.800000000000000000e+02
3.855744857612212684e+01,5.000255282415541558e+01,-1.800000000000000000e+02
4.019819106872306236e+01,5.000255282415541558e+01,-1.800000000000000000e+02
4.183893356132399788e+01,5.000255282415541558e+01,-1.800000000000000000e+02
4.347967605392494761e+01,5.000255282415541558e+01,-1.800000000000000000e+02
4.512041854652588313e+01,5.000255282415541558e+01,-1.800000000000000000e+02
4.676116103912683286e+01,5.000255282415541558e+01,-1.800000000000000000e+02
4.840190353172776838e+01,5.000255282415541558e+01,-1.800000000000000000e+02
5.004264602432870390e+01,5.000255282415541558e+01,-1.800000000000000000e+02
5.168338851692963942e+01,5.000255282415541558e+01,-1.800000000000000000e+02
5.332413100953060336e+01,5.000255282415541558e+01,-1.800000000000000000e+02
5.496487350213153888e+01,5.000255282415541558e+01,-1.800000000000000000e+02
5.660561599473247441e+01,5.000255282415541558e+01,-1.800000000000000000e+02
5.824635848733340993e+01,5.000255282415541558e+01,-1.800000000000000000e+02
5.988710097993434545e+01,5.000255282415541558e+01,-1.800000000000000000e+02
6.152784347253530939e+01,5.000255282415541558e+01,-1.800000000000000000e+02
6.316858596513624491e+01,5.000255282415541558e+01,-1.800000000000000000e+02
6.480932845773718043e+01,5.000255282415541558e+01,-1.800000000000000000e+02
6.645007095033811595e+01,5.000255282415541558e+01,-1.800000000000000000e+02
6.809081344293905147e+01,5.000255282415541558e+01,-1.800000000000000000e+02
6.973155593554001541e+01,5.000255282415541558e+01,-1.800000000000000000e+02
7.137229842814095093e+01,5.000255282415541558e+01,-1.800000000000000000e+02
7.301304092074188645e+01,5.000255282415541558e+01,-1.800000000000000000e+02
7.465378341334282197e+01,5.000255282415541558e+01,-1.800000000000000000e+02
7.629452590594378592e+01,5.000255282415541558e+01,-1.800000000000000000e+02
7.793526839854472144e+01,5.000255282415541558e+01,-1.800000000000000000e+02
7.957601089114565696e+01,5.000255282415541558e+01,-1.800000000000000000e+02
8.121675338374659248e+01,5.000255282415541558e+01,-1.800000000000000000e+02
8.413870175181571653e+01,4.500255282415541558e+01,-1.800000000000000000e+02
8.243892999925378717e+01,4.500255282415541558e+01,-1.800000000000000000e+02
8.073915824669184360e+01,4.500255282415541558e+01,-1.800000000000000000e+02
7.903938649412991424e+01,4.500255282415541558e+01,-1.800000000000000000e+02
7.733961474156798488e+01,4.500255282415541558e+01,-1.800000000000000000e+02
7.563984298900604131e+01,4.500255282415541558e+01,-1.800000000000000000e+02
7.394007123644411195e+01,4.500255282415541558e+01,-1.800000000000000000e+02
7.224029948388218259e+01,4.500255282415541558e+01,-1.800000000000000000e+02
7.054052773132025322e+01,4.500255282415541558e+01,-1.800000000000000000e+02
6.884075597875830965e+01,4.500255282415541558e+01,-1.800000000000000000e+02
6.714098422619638029e+01,4.500255282415541558e+01,-1.800000000000000000e+02
6.544121247363445093e+01,4.500255282415541558e+01,-1.800000000000000000e+02
6.374144072107251446e+01,4.500255282415541558e+01,-1.800000000000000000e+02
6.204166896851057800e+01,4.500255282415541558e+01,-1.800000000000000000e+02
6.034189721594864864e+01,4.500255282415541558e+01,-1.800000000000000000e+02
5.864212546338671217e+01,4.500255282415541558e+01,-1.800000000000000000e+02
5.694235371082477570e+01,4.500255282415541558e+01,-1.800000000000000000e+02
5.524258195826284634e+01,4.500255282415541558e+01,-1.800000000000000000e+02
5.354281020570091698e+01,4.500255282415541558e+01,-1.800000000000000000e+02
5.184303845313898051e+01,4.500255282415541558e+01,-1.800000000000000000e+02
5.014326670057704405e+01,4.500255282415541558e+01,-1.800000000000000000e+02
4.844349494801511469e+01,4.500255282415541558e+01,-1.800000000000000000e+02
4.674372319545317822e+01,4.500255282415541558e+01,-1.800000000000000000e+02
4.504395144289124175e+01,4.500255282415541558e+01,-1.800000000000000000e+02
4.334417969032931239e+01,4.500255282415541558e+01,-1.800000000000000000e+02
4.164440793776737593e+01,4.500255282415541558e+01,-1.800000000000000000e+02
3.994463618520544657e+01,4.500255282415541558e+01,-1.800000000000000000e+02
3.824486443264351010e+01,4.500255282415541558e+01,-1.800000000000000000e+02
3.654509268008157363e+01,4.500255282415541558e+01,-1.800000000000000000e+02
3.484532092751964427e+01,4.500255282415541558e+01,-1.800000000000000000e+02
3.314554917495770781e+01,4.500255282415541558e+01,-1.800000000000000000e+02
3.144577742239577844e+01,4.500255282415541558e+01,-1.800000000000000000e+02
2.974600566983384198e+01,4.500255282415541558e+01,-1.800000000000000000e+02
2.804623391727190551e+01,4.500255282415541558e+01,-1.800000000000000000e+02
2.634646216470997615e+01,4.500255282415541558e+01,-1.800000000000000000e+02
2.464669041214803968e+01,4.500255282415541558e+01,-1.800000000000000000e+02
2.294691865958611032e+01,4.500255282415541558e+01,-1.800000000000000000e+02
2.124714690702417386e+01,4.500255282415541558e+01,-1.800000000000000000e+02
1.954737515446224450e+01,4.500255282415541558e+01,-1.800000000000000000e+02
1.784760340190030092e+01,4.500255282415541558e+01,-1.800000000000000000e+02
1.614783164933837156e+01,4.500255282415541558e+01,-1.800000000000000000e+02
1.444805989677644220e+01,4.500255282415541558e+01,-1.800000000000000000e+02
1.274828814421451284e+01,4.500255282415541558e+01,-1.800000000000000000e+02
1.104851639165256927e+01,4.500255282415541558e+01,-1.800000000000000000e+02
9.348744639090639907e+00,4.500255282415541558e+01,-1.800000000000000000e+02
7.648972886528710546e+00,4.500255282415541558e+01,-1.800000000000000000e+02
5.949201133966766974e+00,4.500255282415541558e+01,-1.800000000000000000e+02
4.249429381404837613e+00,4.500255282415541558e+01,-1.800000000000000000e+02
2.549657628842908252e+00,4.500255282415541558e+01,-1.800000000000000000e+02
8.498858762809646805e-01,4.500255282415541558e+01,-1.800000000000000000e+02
-8.498858762809646805e-01,4.500255282415541558e+01,-1.800000000000000000e+02
-2.549657628842894042e+00,4.500255282415541558e+01,-1.800000000000000000e+02
-4.249429381404823403e+00,4.500255282415541558e+01,-1.800000000000000000e+02
